498,2,7,3,149,"('8000', '8008', '9101', '9103', '8014')","('8200', '8275', '8236')","(1055, 3508, 3006, 2015, 0, 0)",3340,"('4', '7')"
497,2,7,3,25,"('8400', '8465', '8463', '8429', '8453')","('8200', '8275', '8234')","(3860, 3111, 3050, 1033, 2055, 0)",3364,"('14', '4')"
157,1,4,6,136,"('8000', '8010', '9111', '9104', '8299')","('8100', '8139', '8135')","(3028, 3028, 3028, 3028, 3028, 0)",3340,"('3', '4')"
3,3,0,7,87,"('8400', '8439', '8401', '8473', '8451')","('8200', '8275', '8237')","(0, 3152, 0, 1001, 1082, 1056)",3340,"('4', '12')"
102,3,0,3,30,"('8100', '8128', '8143', '8138', '8135')","('8200', '8275', '8210')","(1402, 2031, 3115, 0, 3020, 0)",3340,"('4', '11')"
266,2,3,6,137,"('8000', '8010', '9111', '9105', '8299')","('8100', '8139', '8135')","(1054, 3111, 3071, 3133, 1029, 1033)",3340,"('12', '4')"
126,2,1,4,213,"('8200', '8230', '8226', '8233', '8237')","('8000', '8009', '8014')","(1055, 3142, 3158, 3004, 3036, 0)",3340,"('4', '12')"
81,1,1,6,196,"('8000', '8010', '8009', '9103', '8014')","('8300', '8304', '8345')","(3042, 3078, 3158, 0, 1036, 0)",3363,"('12', '4')"
142,2,4,3,200,"('8300', '8360', '8304', '8316', '8352')","('8200', '8275', '8210')","(1058, 2033, 3285, 3916, 1058, 3020)",3363,"('4', '12')"
2,2,3,6,19,"('8000', '8010', '9111', '9104', '8014')","('8200', '8275', '8232')","(1412, 3052, 2055, 3047, 3071, 1028)",3364,"('11', '4')"
201,0,5,4,29,"('8400', '8465', '8446', '8473', '8451')","('8300', '8410', '8345')","(3801, 3857, 0, 2065, 3009, 3114)",3364,"('3', '4')"
122,3,3,3,195,"('8200', '8230', '8275', '8234', '8237')","('8400', '8453', '8444')","(3078, 3052, 1028, 1033, 3047, 3076)",3340,"('6', '4')"
12,1,18,1,28,"('8400', '8439', '8446', '8473', '8453')","('8300', '8306', '8347')","(3860, 3050, 2055, 3009, 3109, 0)",3364,"('4', '14')"
64,5,16,1,9,"('8000', '8010', '9111', '9105', '8299')","('8300', '8304', '8347')","(2055, 3071, 1412, 3105, 3047, 2421)",3340,"('4', '11')"
3,3,12,2,187,"('8300', '8360', '8304', '8316', '8347')","('8200', '8275', '8210')","(3152, 3047, 0, 2420, 3157, 3041)",3340,"('12', '4')"
145,11,5,0,232,"('8100', '9923', '8139', '8138', '8135')","('8000', '8009', '9103')","(2420, 3006, 3124, 3042, 3085, 1037)",3363,"('4', '7')"
517,4,9,7,188,"('8000', '8010', '8009', '9105', '8299')","('8300', '8304', '8347')","(3285, 3152, 3157, 2033, 0, 3020)",3364,"('4', '14')"
111,0,15,5,37,"('8400', '8439', '8401', '8473', '8451')","('8300', '8345', '8347')","(3117, 0, 0, 3860, 3050, 3109)",3364,"('14', '4')"
104,6,11,3,54,"('8200', '8230', '8275', '8233', '8232')","('8000', '9111', '9104')","(3812, 1018, 3047, 3071, 1042, 1412)",3364,"('11', '4')"
145,9,8,3,237,"('8100', '9923', '8139', '8138', '8135')","('8000', '8009', '9103')","(1058, 3042, 3115, 3006, 3124, 1058)",3363,"('4', '7')"
164,9,11,3,182,"('8000', '8010', '9111', '9103', '8299')","('8300', '8304', '8345')","(3074, 3078, 3812, 3047, 3052, 1037)",3363,"('12', '4')"
43,2,14,7,191,"('8200', '8229', '8226', '8210', '8236')","('8100', '8139', '8106')","(3285, 1058, 0, 1082, 3020, 3504)",3340,"('12', '4')"
412,2,13,4,35,"('8400', '8439', '8446', '8473', '8242')","('8300', '8313', '8316')","(3050, 3193, 3857, 3009, 3105, 2055)",3364,"('14', '4')"
18,7,9,2,275,"('8000', '8005', '9111', '9103', '8014')","('8200', '8275', '8236')","(3123, 3026, 3094, 3031, 3006, 3095)",3363,"('4', '7')"
62,8,7,6,21,"('8000', '8010', '9111', '9105', '8299')","('8100', '8143', '8105')","(3071, 3812, 3123, 1400, 3047, 0)",3364,"('4', '11')"
27,2,6,9,145,"('8200', '8214', '8275', '8234', '8237')","('8400', '8473', '8446')","(2055, 3742, 2033, 3800, 1029, 3047)",3363,"('12', '4')"
38,0,2,4,166,"('8000', '8010', '8009', '9105', '8014')","('8100', '8139', '8135')","(3003, 0, 3027, 1082, 0, 1001)",3364,"('12', '4')"
81,6,7,2,200,"('8000', '8010', '8009', '9103', '8017')","('8200', '8226', '8210')","(3025, 3042, 3153, 2055, 1001, 1055)",3340,"('12', '4')"
99,2,14,5,21,"('8200', '8214', '8226', '8210', '8237')","('8100', '8136', '8105')","(3107, 2055, 3853, 3174, 0, 3117)",3364,"('4', '7')"
875,7,6,2,166,"('8000', '8010', '9111', '9104', '8299')","('8400', '8446', '8473')","(3153, 2055, 3071, 2420, 3076, 3047)",3363,"('12', '4')"
2,6,6,1,13,"('8000', '8010', '9111', '9104', '8014')","('8300', '8304', '8410')","(1412, 1036, 3133, 1029, 3047, 3071)",3364,"('4', '11')"
58,3,2,4,143,"('8000', '8010', '9111', '9104', '8299')","('8400', '8446', '8473')","(3071, 3153, 0, 1054, 3047, 0)",3340,"('4', '12')"
145,2,1,7,138,"('8100', '9923', '8139', '8138', '8135')","('8000', '9104', '9101')","(1043, 3004, 0, 1055, 3006, 1037)",3363,"('7', '4')"
104,6,3,2,48,"('8200', '8230', '8275', '8233', '8232')","('8000', '9111', '9104')","(1412, 3086, 3071, 3006, 1042, 0)",3364,"('11', '4')"
3,3,5,2,179,"('8400', '8439', '8446', '8473', '8242')","('8200', '8210', '8275')","(3152, 3047, 2055, 2420, 3157, 1052)",3340,"('12', '4')"
106,0,4,6,24,"('8400', '8439', '8446', '8473', '8451')","('8200', '8275', '8232')","(3855, 0, 3024, 3009, 3105, 0)",3364,"('4', '14')"
3,2,19,4,33,"('8400', '8439', '8401', '8473', '8451')","('8300', '8345', '8347')","(3109, 3860, 3193, 3111, 0, 0)",3364,"('14', '4')"
61,6,10,5,186,"('8300', '8360', '8304', '8345', '8352')","('8200', '8237', '8226')","(3030, 3102, 3165, 3020, 3041, 0)",3363,"('4', '12')"
157,7,1,4,143,"('8000', '8010', '9111', '9104', '8014')","('8100', '8139', '8135')","(3031, 2055, 3006, 1055, 3046, 0)",3363,"('4', '3')"
164,13,9,1,213,"('8000', '8010', '9111', '9104', '8299')","('8300', '8304', '8345')","(3748, 2421, 3111, 3812, 3123, 3078)",3363,"('12', '4')"
104,7,16,5,30,"('8200', '8230', '8275', '8234', '8232')","('8000', '9104', '9111')","(3812, 2055, 0, 3071, 3006, 1412)",3364,"('11', '4')"
266,2,2,7,154,"('8000', '8010', '9111', '9105', '8299')","('8100', '8139', '8135')","(1055, 3071, 2055, 1001, 3812, 0)",3340,"('12', '4')"
245,5,7,7,36,"('8100', '8128', '8143', '8138', '8135')","('8300', '8304', '8347')","(1402, 3152, 3113, 3020, 3057, 0)",3364,"('4', '11')"
69,8,5,6,197,"('8000', '8010', '8009', '9105', '8299')","('8100', '8139', '8135')","(3027, 3040, 3157, 1026, 1052, 1028)",3363,"('7', '4')"
58,3,6,8,155,"('8000', '8010', '9111', '9105', '8014')","('8400', '8444', '8451')","(3142, 3153, 2031, 1001, 1029, 1054)",3363,"('4', '12')"
497,1,13,7,33,"('8400', '8465', '8446', '8473', '8453')","('8100', '8136', '8105')","(3107, 3860, 0, 3114, 3117, 3801)",3364,"('3', '4')"
54,4,12,7,84,"('8200', '8229', '8226', '8210', '8237')","('8300', '8345', '8352')","(3020, 2033, 2421, 3191, 3285, 3108)",3340,"('4', '12')"
81,10,5,3,194,"('8000', '8010', '8009', '9103', '8014')","('8200', '8226', '8210')","(3042, 3025, 3144, 3158, 3812, 1055)",3363,"('4', '7')"
64,6,14,3,18,"('8000', '8010', '9111', '9104', '8299')","('8300', '8304', '8347')","(1412, 2421, 3105, 3047, 3071, 1036)",3340,"('4', '11')"
12,1,27,5,27,"('8400', '8439', '8446', '8473', '8242')","('8300', '8321', '8306')","(2055, 3050, 3109, 3117, 0, 3859)",3364,"('14', '4')"
157,17,8,5,177,"('8000', '8010', '9111', '9104', '8014')","('8100', '8139', '8135')","(3031, 3044, 3812, 3123, 3046, 3006)",3363,"('4', '14')"
141,4,10,10,46,"('8000', '8010', '8009', '9104', '8299')","('8300', '8304', '8347')","(1412, 3071, 3047, 3123, 3133, 0)",3364,"('4', '11')"
142,4,9,9,138,"('8200', '8214', '8275', '8210', '8236')","('8300', '8316', '8347')","(1001, 2033, 2055, 3285, 3157, 0)",3340,"('14', '4')"
240,3,4,8,133,"('8000', '8010', '9111', '9104', '8299')","('8200', '8275', '8210')","(3074, 3071, 2421, 0, 3047, 0)",3340,"('12', '4')"
145,3,5,4,197,"('8100', '9923', '8139', '8138', '8135')","('8000', '8009', '9103')","(3042, 2055, 0, 3124, 3115, 3006)",3363,"('4', '7')"
518,9,7,7,20,"('8100', '8112', '8139', '8136', '8105')","('8200', '8237', '8234')","(3853, 3117, 1058, 3152, 3157, 0)",3364,"('4', '14')"
9,3,5,10,64,"('8100', '8128', '8126', '8136', '8106')","('8300', '8347', '8304')","(1402, 3020, 3157, 3102, 3136, 0)",3330,"('11', '4')"
145,7,8,7,261,"('8000', '8005', '8009', '9103', '8014')","('8200', '8236', '8275')","(3124, 3006, 3139, 3042, 3085, 3031)",3363,"('4', '7')"
142,6,7,7,226,"('8200', '8214', '8275', '8210', '8236')","('8300', '8316', '8347')","(3285, 3089, 0, 1052, 3157, 3020)",3340,"('14', '4')"
106,5,9,4,187,"('8000', '8021', '9111', '9105', '8299')","('8400', '8444', '8451')","(3065, 3071, 3111, 3025, 3052, 1037)",3340,"('4', '12')"
555,6,5,12,53,"('8400', '8439', '8446', '8473', '8242')","('8000', '9111', '9105')","(3857, 3026, 0, 3111, 3179, 3156)",3364,"('4', '14')"
35,10,21,3,29,"('8100', '8128', '8126', '8138', '8106')","('8300', '8313', '8347')","(3151, 3115, 3135, 3158, 1082, 1402)",3364,"('14', '11')"
523,8,8,3,184,"('8000', '8010', '9101', '9103', '8014')","('8200', '8275', '8236')","(3086, 3508, 3006, 3031, 1055, 3085)",3363,"('4', '7')"
41,11,14,5,242,"('8400', '8437', '8446', '8444', '8453')","('8300', '8345', '8352')","(3078, 3046, 3035, 3508, 3111, 3031)",3363,"('14', '4')"
17,9,12,11,153,"('8100', '8112', '8126', '8138', '8135')","('8000', '8009', '9104')","(3165, 3020, 3115, 3135, 1058, 0)",3363,"('14', '4')"
40,2,30,5,25,"('8200', '8229', '8226', '8234', '8237')","('8100', '8139', '8105')","(3190, 3174, 3853, 0, 3504, 3009)",3364,"('4', '3')"
245,7,10,2,19,"('8100', '8128', '8143', '8138', '8135')","('8000', '9105', '8014')","(3152, 2031, 3041, 3047, 1402, 3057)",3364,"('11', '4')"
39,12,4,2,186,"('8000', '8010', '9111', '9104', '8014')","('8100', '8139', '8135')","(2033, 3153, 3091, 3044, 3111, 3123)",3340,"('14', '4')"
119,4,6,7,162,"('8100', '9923', '8126', '8138', '8135')","('8000', '8009', '9103')","(3033, 3142, 3042, 1055, 1036, 3006)",3340,"('7', '4')"
266,2,6,4,142,"('8000', '8010', '9111', '9105', '8299')","('8400', '8444', '8453')","(3047, 3105, 1054, 3071, 3133, 1053)",3340,"('4', '12')"
432,3,19,4,21,"('8100', '9923', '8126', '8136', '8105')","('8400', '8444', '8453')","(2055, 3123, 3071, 3864, 1001, 3179)",3364,"('14', '4')"
41,6,2,4,166,"('8400', '8437', '8446', '8473', '8451')","('8300', '8345', '8352')","(3078, 3047, 3508, 3123, 1018, 2033)",3340,"('4', '12')"
64,3,6,5,30,"('8000', '8010', '9111', '9104', '8014')","('8100', '8143', '8105')","(3067, 1412, 2055, 3044, 3047, 3123)",3340,"('4', '11')"
236,4,6,9,152,"('8000', '8005', '9111', '9104', '8014')","('8200', '8226', '8236')","(1054, 3133, 3153, 3086, 1042, 3047)",3340,"('4', '7')"
142,2,3,6,155,"('8200', '8214', '8226', '8210', '8236')","('8100', '8139', '8135')","(1082, 2033, 3108, 3020, 2420, 3285)",3340,"('14', '4')"
350,4,10,4,28,"('8200', '8214', '8226', '8210', '8236')","('8000', '8009', '8017')","(1082, 3174, 3860, 2055, 3504, 1004)",3364,"('3', '14')"
102,7,6,11,37,"('8100', '8128', '8139', '8138', '8135')","('8300', '8304', '8347')","(1402, 1026, 3089, 1052, 3115, 3020)",3364,"('4', '11')"
16,0,15,9,109,"('8200', '8214', '8226', '8210', '8236')","('8400', '8473', '8453')","(1056, 3174, 3107, 3114, 3158, 3028)",3363,"('7', '4')"
235,6,9,6,34,"('8400', '8437', '8446', '8473', '8453')","('8000', '8009', '9104')","(3864, 3022, 3009, 3123, 3071, 0)",3364,"('4', '21')"
875,7,6,7,198,"('8000', '8010', '9111', '9105', '8299')","('8400', '8444', '8453')","(3071, 3153, 3812, 3111, 3123, 1054)",3363,"('12', '4')"
3,7,6,5,194,"('8400', '8439', '8401', '8473', '8451')","('8200', '8226', '8210')","(3165, 3152, 3157, 1082, 3020, 1026)",3340,"('12', '4')"
21,12,12,5,228,"('8000', '8005', '9101', '9103', '8014')","('8200', '8275', '8236')","(3111, 3072, 3508, 3123, 3031, 3155)",3363,"('4', '7')"
79,12,15,7,39,"('8100', '8124', '8126', '8138', '8134')","('8300', '8313', '8347')","(1402, 3158, 3157, 3165, 3102, 1058)",3364,"('11', '4')"
157,10,10,7,253,"('8000', '8010', '9111', '9103', '8299')","('8100', '8139', '8135')","(3812, 3046, 3031, 3006, 3091, 2421)",3364,"('14', '4')"
99,3,22,3,43,"('8200', '8229', '8226', '8210', '8237')","('8300', '8345', '8304')","(3853, 3285, 1058, 3020, 3041, 1058)",3364,"('14', '4')"
57,1,17,5,183,"('8400', '8437', '8446', '8429', '8451')","('8200', '8226', '8210')","(3111, 1028, 3082, 3068, 3001, 3076)",3340,"('4', '12')"
157,10,7,4,160,"('8000', '8010', '9111', '9104', '8014')","('8100', '8139', '8135')","(3031, 3046, 2421, 1038, 3006, 1055)",3363,"('4', '3')"
235,3,15,2,17,"('8400', '8437', '8463', '8473', '8453')","('8000', '8009', '9104')","(0, 3864, 2031, 3009, 3022, 3044)",3364,"('4', '7')"
9,4,10,1,10,"('8100', '8112', '8126', '8136', '8106')","('8200', '8275', '8232')","(3157, 3020, 1026, 1402, 0, 0)",3330,"('4', '11')"
54,1,2,4,137,"('8400', '8437', '8446', '8473', '8451')","('8300', '8304', '8345')","(3068, 2031, 3076, 1054, 1027, 3047)",3340,"('4', '12')"
161,3,6,4,143,"('8200', '8229', '8226', '8210', '8236')","('8300', '8304', '8347')","(1056, 3136, 1082, 1026, 3285, 3020)",3340,"('21', '4')"
62,4,1,1,151,"('8000', '8010', '9111', '9103', '8014')","('8300', '8352', '8304')","(1055, 2033, 3077, 3105, 3071, 3111)",3363,"('4', '12')"
5,6,3,4,15,"('8000', '8010', '9111', '9104', '8014')","('8100', '8143', '8105')","(1412, 2031, 2421, 3053, 0, 3111)",3364,"('11', '4')"
18,0,7,5,142,"('8000', '8021', '9111', '9103', '8014')","('8200', '8275', '8236')","(3006, 1055, 3095, 0, 1055, 0)",3363,"('4', '3')"
99,0,5,6,10,"('8400', '8465', '8401', '8444', '8451')","('8300', '8345', '8304')","(3851, 3174, 3114, 2422, 2055, 1006)",3364,"('4', '14')"
3,5,4,5,162,"('8400', '8439', '8401', '8473', '8451')","('8200', '8275', '8210')","(1056, 3111, 3152, 3108, 3191, 0)",3340,"('4', '12')"
122,8,3,2,117,"('8000', '8010', '9111', '9104', '8017')","('8200', '8234', '8275')","(2033, 3078, 3047, 3052, 1028, 1037)",3340,"('6', '4')"
350,1,16,0,1,"('8200', '8214', '8226', '8210', '8237')","('8000', '8009', '8017')","(3853, 3174, 3041, 3114, 2055, 0)",3364,"('7', '3')"
110,9,3,3,136,"('8200', '8229', '8226', '8210', '8237')","('8300', '8345', '8352')","(3179, 3142, 2033, 3814, 1036, 1001)",3363,"('4', '12')"
104,8,12,4,28,"('8200', '8230', '8275', '8233', '8232')","('8000', '9111', '9104')","(1412, 2031, 3071, 3111, 1053, 0)",3364,"('11', '4')"
161,3,12,0,141,"('8200', '8229', '8226', '8210', '8236')","('8300', '8304', '8347')","(1056, 3916, 0, 3285, 3020, 0)",3363,"('4', '21')"
235,2,2,3,13,"('8400', '8437', '8446', '8444', '8453')","('8000', '8009', '9104')","(3158, 3863, 1028, 1036, 3123, 0)",3364,"('3', '4')"
14,1,1,5,88,"('8400', '8437', '8401', '8444', '8451')","('8100', '8126', '8134')","(3068, 2031, 3047, 0, 0, 0)",3340,"('4', '12')"
106,1,1,8,112,"('8000', '8010', '9111', '9105', '8299')","('8400', '8444', '8451')","(2031, 1055, 1055, 3044, 3047, 3057)",3340,"('12', '4')"
76,4,0,10,8,"('8100', '8128', '8143', '8138', '8135')","('8300', '8304', '8347')","(3057, 2031, 3113, 3020, 1082, 1414)",3364,"('4', '11')"
268,1,2,4,169,"('8000', '8008', '8009', '9104', '8014')","('8200', '8226', '8210')","(3115, 3020, 3802, 1056, 0, 0)",3363,"('4', '12')"
112,2,1,7,124,"('8200', '8229', '8226', '8210', '8237')","('8000', '8009', '8014')","(1056, 3020, 3198, 3802, 0, 0)",3363,"('4', '12')"
60,2,2,3,21,"('8000', '8010', '9111', '9104', '8014')","('8200', '8275', '8232')","(1414, 0, 1026, 1082, 3916, 3020)",3340,"('11', '4')"
17,5,2,7,153,"('8200', '8214', '8226', '8233', '8236')","('8100', '8126', '8135')","(1056, 3115, 3151, 3020, 1082, 0)",3340,"('4', '14')"
157,4,0,6,186,"('8000', '8010', '9111', '9104', '8014')","('8100', '8139', '8135')","(1055, 3031, 2420, 3006, 3046, 0)",3363,"('4', '14')"
235,0,8,6,9,"('8300', '8351', '8304', '8345', '8347')","('8200', '8275', '8210')","(3863, 3134, 2055, 3179, 3009, 0)",3364,"('4', '21')"
164,4,9,4,123,"('8400', '8437', '8401', '8444', '8451')","('8300', '8304', '8345')","(2031, 3077, 3111, 3078, 3052, 1054)",3363,"('12', '4')"
99,2,11,3,13,"('8400', '8465', '8401', '8473', '8451')","('8300', '8313', '8345')","(3853, 3174, 2055, 1028, 3504, 3158)",3364,"('4', '14')"
4,7,6,1,186,"('8300', '8360', '8313', '8316', '8352')","('8400', '8446', '8444')","(3100, 2033, 0, 3047, 3091, 3027)",3340,"('12', '4')"
81,4,5,3,166,"('8000', '8010', '8009', '9103', '8017')","('8300', '8345', '8347')","(1055, 3042, 3057, 3158, 3044, 1042)",3363,"('4', '7')"
421,12,3,2,20,"('8000', '8010', '9111', '9105', '8014')","('8200', '8275', '8232')","(2055, 2420, 3047, 1400, 3071, 1038)",3364,"('11', '4')"
76,4,2,3,12,"('8100', '8112', '8143', '8138', '8135')","('8200', '8275', '8232')","(1414, 2031, 1082, 1001, 0, 0)",3364,"('4', '11')"
429,6,5,2,111,"('8100', '9923', '8143', '8138', '8106')","('8000', '9104', '9101')","(1054, 3153, 3006, 1042, 1042, 1042)",3363,"('4', '7')"
111,1,5,3,23,"('8400', '8439', '8446', '8444', '8242')","('8300', '8313', '8316')","(1057, 3859, 2055, 3117, 2424, 1031)",3364,"('14', '4')"
62,5,3,1,113,"('8000', '8010', '9111', '9104', '8299')","('8300', '8304', '8345')","(3077, 3111, 3123, 1055, 3071, 1055)",3340,"('12', '4')"
68,6,6,0,88,"('8200', '8229', '8224', '8233', '8237')","('8100', '8139', '8135')","(2031, 0, 3151, 3916, 3111, 1054)",3363,"('4', '7')"
39,3,2,4,106,"('8000', '8010', '9111', '9104', '8299')","('8300', '8345', '8352')","(3153, 2033, 1055, 1001, 0, 0)",3340,"('4', '12')"
60,2,3,4,3,"('8100', '8112', '8126', '8136', '8105')","('8200', '8233', '8232')","(2031, 1414, 2055, 3020, 0, 0)",3364,"('4', '11')"
40,3,0,4,5,"('8200', '8229', '8226', '8234', '8237')","('8100', '8105', '8139')","(3851, 1082, 2031, 3174, 3009, 0)",3364,"('4', '14')"
127,1,3,5,97,"('8400', '8439', '8446', '8473', '8451')","('8100', '8106', '8138')","(1056, 2031, 3802, 3020, 1056, 1052)",3340,"('12', '4')"
202,0,4,5,54,"('8000', '8021', '9101', '9103', '8014')","('8200', '8275', '8236')","(1055, 1018, 0, 1055, 3009, 2015)",3340,"('4', '7')"
81,2,15,7,184,"('8000', '8010', '8009', '9103', '8014')","('8200', '8226', '8236')","(3042, 3158, 3153, 1036, 0, 3025)",3363,"('7', '4')"
875,4,14,4,40,"('8300', '8358', '8306', '8345', '8352')","('8200', '8275', '8234')","(3742, 3857, 2055, 3109, 3009, 1033)",3364,"('14', '4')"
421,8,9,7,29,"('8000', '8010', '9111', '9104', '8014')","('8200', '8275', '8232')","(2420, 2055, 1412, 3071, 3156, 3047)",3364,"('11', '4')"
7,7,9,6,207,"('8100', '8112', '8139', '8138', '8135')","('8200', '8226', '8210')","(1058, 1058, 3157, 3041, 3285, 3020)",3364,"('14', '4')"
126,5,5,2,183,"('8200', '8230', '8226', '8233', '8237')","('8300', '8345', '8352')","(2033, 3142, 2420, 3111, 3071, 3033)",3340,"('4', '12')"
67,8,10,3,182,"('8000', '8005', '9101', '9104', '8017')","('8100', '8139', '8135')","(3124, 3153, 0, 1055, 3006, 3091)",3363,"('4', '7')"
105,8,12,7,167,"('8100', '8112', '8143', '8136', '8135')","('8000', '8014', '9111')","(2033, 3157, 3100, 3158, 1082, 3089)",3364,"('14', '4')"
64,5,6,5,12,"('8000', '8010', '9111', '9105', '8014')","('8300', '8304', '8347')","(2055, 3111, 1412, 3071, 3814, 0)",3340,"('11', '4')"
117,2,19,8,14,"('8400', '8465', '8463', '8473', '8453')","('8300', '8345', '8347')","(0, 3222, 3853, 3108, 3158, 3504)",3364,"('3', '4')"
54,3,8,3,220,"('8200', '8229', '8226', '8210', '8237')","('8300', '8345', '8352')","(3076, 3010, 1057, 3068, 3047, 3025)",3340,"('12', '4')"
245,1,3,8,29,"('8100', '8112', '8143', '8138', '8135')","('8000', '9104', '8014')","(2055, 3157, 3108, 3020, 1402, 1033)",3364,"('11', '4')"
236,5,5,4,278,"('8000', '8005', '8009', '9104', '8017')","('8200', '8224', '8233')","(3031, 3086, 3153, 3006, 3156, 3508)",3363,"('14', '4')"
555,7,2,10,51,"('8400', '8439', '8446', '8473', '8242')","('8100', '8136', '8106')","(2055, 3857, 3156, 3117, 3179, 3134)",3364,"('4', '14')"
134,2,9,11,161,"('8200', '8229', '8226', '8210', '8237')","('8100', '8139', '8135')","(3030, 2420, 1058, 3916, 1058, 3020)",3363,"('12', '4')"
126,2,3,3,248,"('8200', '8230', '8226', '8234', '8236')","('8300', '8304', '8345')","(3142, 3147, 3158, 3035, 3134, 3042)",3363,"('4', '12')"
875,2,17,6,64,"('8300', '8358', '8306', '8345', '8352')","('8200', '8275', '8234')","(3009, 3857, 0, 3109, 3742, 3076)",3363,"('14', '4')"
119,11,15,3,232,"('8000', '8010', '9111', '9104', '8014')","('8200', '8236', '8275')","(3812, 3046, 3006, 3072, 3094, 3031)",3363,"('4', '7')"
105,11,4,5,204,"('8100', '8112', '8143', '8136', '8135')","('8000', '8014', '9111')","(3135, 3157, 3100, 1082, 1058, 3158)",3364,"('14', '4')"
79,7,16,0,50,"('8100', '8124', '8126', '8136', '8134')","('8300', '8313', '8347')","(3020, 3916, 1402, 3157, 1058, 3102)",3364,"('11', '4')"
266,5,10,3,205,"('8100', '8112', '8139', '8120', '8135')","('8400', '8451', '8444')","(3071, 3047, 3812, 3052, 3067, 1037)",3364,"('4', '12')"
64,6,5,9,24,"('8000', '8010', '9111', '9104', '8014')","('8300', '8304', '8321')","(3155, 3077, 3071, 1412, 3111, 3133)",3340,"('11', '4')"
